"Date and Time Run 1","Time (s) Run 1","Force Beam 1 (N) Run 1","Force Beam 2 (N) Run 1","Force Beam 3 (N) Run 1","Force Beam 4 (N) Run 1","Vertical Force (N) Run 1","Date and Time Run 2","Time (s) Run 2","Force Beam 1 (N) Run 2","Force Beam 2 (N) Run 2","Force Beam 3 (N) Run 2","Force Beam 4 (N) Run 2","Vertical Force (N) Run 2"
,,,,,,,11/01/2022 08:50:58 am,7.595,17.28,58.33,-4.78,63.37,134.20
,,,,,,,11/01/2022 08:50:58 am,7.600,17.10,57.85,-4.81,64.74,134.90
,,,,,,,11/01/2022 08:50:58 am,7.605,15.93,54.25,-4.96,63.40,128.62
,,,,,,,11/01/2022 08:50:58 am,7.610,16.30,52.22,-4.76,61.78,125.55
,,,,,,,11/01/2022 08:50:58 am,7.615,15.60,51.32,-4.99,59.49,121.44
,,,,,,,11/01/2022 08:50:58 am,7.620,15.58,50.14,-4.63,58.02,119.12
,,,,,,,11/01/2022 08:50:58 am,7.625,15.68,49.07,-4.83,56.35,116.26
,,,,,,,11/01/2022 08:50:58 am,7.630,15.70,49.39,-4.73,55.79,116.16
,,,,,,,11/01/2022 08:50:58 am,7.635,16.30,49.02,-4.88,54.45,114.89
,,,,,,,11/01/2022 08:50:58 am,7.640,16.78,48.39,-4.73,51.33,111.77
,,,,,,,11/01/2022 08:50:58 am,7.645,17.10,47.97,-4.78,49.86,110.15
,,,,,,,11/01/2022 08:50:58 am,7.650,17.40,46.97,-4.81,48.49,108.05
,,,,,,,11/01/2022 08:50:58 am,7.655,17.58,46.19,-4.76,47.07,106.08
,,,,,,,11/01/2022 08:50:58 am,7.660,17.48,45.59,-4.99,45.87,103.96
,,,,,,,11/01/2022 08:50:58 am,7.665,17.33,45.14,-4.66,43.74,101.56
,,,,,,,11/01/2022 08:50:58 am,7.670,17.23,44.69,-4.86,42.68,99.74
,,,,,,,11/01/2022 08:50:58 am,7.675,17.00,43.64,-4.86,41.43,97.22
,,,,,,,11/01/2022 08:50:58 am,7.680,16.73,42.84,-4.71,40.01,94.88
,,,,,,,11/01/2022 08:50:58 am,7.685,16.45,42.21,-4.76,36.36,90.27
,,,,,,,11/01/2022 08:50:58 am,7.690,15.73,41.64,-4.83,34.56,87.09
,,,,,,,11/01/2022 08:50:58 am,7.695,15.60,40.74,-4.83,33.01,84.52
,,,,,,,11/01/2022 08:50:58 am,7.700,15.23,40.54,-4.88,31.59,82.47
,,,,,,,11/01/2022 08:50:58 am,7.705,14.82,40.16,-4.76,30.10,80.33
,,,,,,,11/01/2022 08:50:58 am,7.710,14.80,39.93,-4.73,27.97,77.97
,,,,,,,11/01/2022 08:50:58 am,7.715,14.87,39.28,-4.73,26.72,76.15
,,,,,,,11/01/2022 08:50:58 am,7.720,15.00,38.01,-4.91,25.91,74.01
,,,,,,,11/01/2022 08:50:58 am,7.725,14.67,37.71,-4.83,25.58,73.13
,,,,,,,11/01/2022 08:50:58 am,7.730,14.25,37.36,-4.81,25.28,72.08
,,,,,,,11/01/2022 08:50:58 am,7.735,14.27,37.33,-4.73,25.43,72.31
,,,,,,,11/01/2022 08:50:58 am,7.740,13.77,36.68,-4.78,25.76,71.44
,,,,,,,11/01/2022 08:50:58 am,7.745,13.52,35.33,-4.88,26.62,70.59
,,,,,,,11/01/2022 08:50:58 am,7.750,15.13,36.58,-4.76,29.84,76.80
,,,,,,,11/01/2022 08:50:58 am,7.755,23.91,47.97,-4.76,47.07,114.19
,,,,,,,11/01/2022 08:50:58 am,7.760,52.13,44.31,-4.93,34.82,126.33
,,,,,,,11/01/2022 08:50:58 am,7.765,70.21,56.33,-4.10,49.50,171.94
,,,,,,,11/01/2022 08:50:58 am,7.770,78.14,62.86,-5.11,56.68,192.57
,,,,,,,11/01/2022 08:50:58 am,7.775,71.91,58.08,-4.71,55.87,181.15
,,,,,,,11/01/2022 08:50:58 am,7.780,64.20,54.35,-3.93,56.47,171.10
,,,,,,,11/01/2022 08:50:58 am,7.785,19.98,78.45,-4.20,89.40,183.63
,,,,,,,11/01/2022 08:50:58 am,7.790,4.94,100.24,-5.41,105.02,204.79
,,,,,,,11/01/2022 08:50:58 am,7.795,1.53,86.08,-4.63,99.11,182.10
,,,,,,,11/01/2022 08:50:58 am,7.800,0.18,79.37,-4.53,93.12,168.15
,,,,,,,11/01/2022 08:50:58 am,7.805,-3.05,72.82,-4.61,90.54,155.70
,,,,,,,11/01/2022 08:50:58 am,7.810,-3.98,64.48,-4.43,85.57,141.65
,,,,,,,11/01/2022 08:50:58 am,7.815,-4.40,62.73,-3.70,87.16,141.80
,,,,,,,11/01/2022 08:50:58 am,7.820,-4.48,60.88,0.39,82.02,138.81
,,,,,,,11/01/2022 08:50:58 am,7.825,-4.23,59.98,9.25,77.27,142.28
,,,,,,,11/01/2022 08:50:58 am,7.830,-3.03,51.42,23.44,67.28,139.12
,,,,,,,11/01/2022 08:50:58 am,7.835,-3.70,44.74,27.12,62.28,130.45
,,,,,,,11/01/2022 08:50:58 am,7.840,-4.60,52.95,14.73,72.20,135.28
,,,,,,,11/01/2022 08:50:58 am,7.845,-4.63,46.49,16.87,63.55,122.29
,,,,,,,11/01/2022 08:50:58 am,7.850,-3.95,40.01,21.09,57.01,114.16
,,,,,,,11/01/2022 08:50:58 am,7.855,-4.05,36.06,20.36,53.58,105.95
,,,,,,,11/01/2022 08:50:58 am,7.860,-4.38,34.25,17.56,53.13,100.56
,,,,,,,11/01/2022 08:50:58 am,7.865,-4.05,30.75,17.76,49.22,93.68
,,,,,,,11/01/2022 08:50:58 am,7.870,-4.30,27.15,17.61,41.26,81.71
,,,,,,,11/01/2022 08:50:58 am,7.875,-4.15,25.37,17.33,39.10,77.65
,,,,,,,11/01/2022 08:50:58 am,7.880,-4.28,21.97,17.48,36.72,71.89
,,,,,,,11/01/2022 08:50:58 am,7.885,-4.33,20.24,17.63,34.33,67.88
,,,,,,,11/01/2022 08:50:58 am,7.890,-4.10,18.59,18.01,32.58,65.08
,,,,,,,11/01/2022 08:50:58 am,7.895,-4.18,17.64,17.99,30.53,61.98
,,,,,,,11/01/2022 08:50:58 am,7.900,-4.23,16.59,17.78,29.89,60.04
,,,,,,,11/01/2022 08:50:58 am,7.905,-4.28,15.89,17.63,29.64,58.88
,,,,,,,11/01/2022 08:50:58 am,7.910,-4.20,15.61,16.87,29.44,57.72
,,,,,,,11/01/2022 08:50:58 am,7.915,-4.25,15.26,16.65,28.98,56.64
,,,,,,,11/01/2022 08:50:58 am,7.920,-4.30,15.19,16.55,28.88,56.31
,,,,,,,11/01/2022 08:50:58 am,7.925,-4.25,15.06,16.55,28.88,56.24
,,,,,,,11/01/2022 08:50:58 am,7.930,-4.13,15.16,16.57,29.03,56.64
,,,,,,,11/01/2022 08:50:58 am,7.935,-4.25,15.24,16.98,29.21,57.17
,,,,,,,11/01/2022 08:50:58 am,7.940,-4.23,15.34,17.05,29.24,57.40
,,,,,,,11/01/2022 08:50:58 am,7.945,-4.28,15.44,17.23,29.51,57.90
,,,,,,,11/01/2022 08:50:58 am,7.950,-4.40,15.56,17.18,29.36,57.70
,,,,,,,11/01/2022 08:50:58 am,7.955,-4.28,15.86,17.08,29.36,58.02
,,,,,,,11/01/2022 08:50:58 am,7.960,-4.25,15.94,16.62,29.56,57.87
,,,,,,,11/01/2022 08:50:58 am,7.965,-4.23,15.84,15.97,28.98,56.56
,,,,,,,11/01/2022 08:50:58 am,7.970,-3.38,15.76,15.46,31.24,59.09
,,,,,,,11/01/2022 08:50:58 am,7.975,-3.58,57.25,12.26,53.84,119.77
,,,,,,,11/01/2022 08:50:58 am,7.980,-4.63,50.37,-2.59,73.04,116.20
,,,,,,,11/01/2022 08:50:58 am,7.985,-3.28,46.02,-4.83,75.83,113.74
,,,,,,,11/01/2022 08:50:58 am,7.990,10.02,66.81,-5.41,83.36,154.78
,,,,,,,11/01/2022 08:50:58 am,7.995,33.10,49.89,-2.28,57.84,138.56
,,,,,,,11/01/2022 08:50:59 am,8.000,7.61,46.29,-3.45,56.30,106.76
,,,,,,,11/01/2022 08:50:59 am,8.005,1.28,56.98,-5.26,86.12,139.12
,,,,,,,11/01/2022 08:50:59 am,8.010,-1.60,39.96,-4.78,72.15,105.73
,,,,,,,11/01/2022 08:50:59 am,8.015,-2.43,47.79,-5.01,77.07,117.43
,,,,,,,11/01/2022 08:50:59 am,8.020,-3.30,47.44,-4.33,74.36,114.17
,,,,,,,11/01/2022 08:50:59 am,8.025,-3.88,53.52,-4.63,80.47,125.49
,,,,,,,11/01/2022 08:50:59 am,8.030,-4.08,63.56,-4.13,82.47,137.83
,,,,,,,11/01/2022 08:50:59 am,8.035,-4.18,95.66,-4.48,105.58,192.59
,,,,,,,11/01/2022 08:50:59 am,8.040,-3.93,113.96,-3.93,116.96,223.08
,,,,,,,11/01/2022 08:50:59 am,8.045,-2.50,126.17,-4.83,121.58,240.43
,,,,,,,11/01/2022 08:50:59 am,8.050,0.58,102.77,-3.77,107.02,206.61
,,,,,,,11/01/2022 08:50:59 am,8.055,-0.75,85.78,-3.77,89.19,170.46
,,,,,,,11/01/2022 08:50:59 am,8.060,-4.93,74.19,-3.47,82.80,148.60
,,,,,,,11/01/2022 08:50:59 am,8.065,-4.38,52.80,-0.34,74.28,122.36
,,,,,,,11/01/2022 08:50:59 am,8.070,-3.20,39.83,12.03,63.04,111.71
,,,,,,,11/01/2022 08:50:59 am,8.075,-2.30,25.75,24.90,46.48,94.83
,,,,,,,11/01/2022 08:50:59 am,8.080,-3.73,32.33,13.16,59.14,100.91
,,,,,,,11/01/2022 08:50:59 am,8.085,-4.78,45.29,7.69,61.95,110.16
,,,,,,,11/01/2022 08:50:59 am,8.090,-4.50,33.93,6.25,52.92,88.60
,,,,,,,11/01/2022 08:50:59 am,8.095,-4.10,30.83,14.32,48.61,89.66
,,,,,,,11/01/2022 08:50:59 am,8.100,-3.93,29.00,13.26,42.70,81.04
,,,,,,,11/01/2022 08:50:59 am,8.105,-4.20,29.77,10.51,44.40,80.49
,,,,,,,11/01/2022 08:50:59 am,8.110,-4.28,30.20,9.98,42.04,77.95
,,,,,,,11/01/2022 08:50:59 am,8.115,-4.15,24.64,12.15,38.06,70.71
,,,,,,,11/01/2022 08:50:59 am,8.120,-4.13,23.07,11.90,34.92,65.76
,,,,,,,11/01/2022 08:50:59 am,8.125,-4.18,22.52,11.04,31.52,60.90
,,,,,,,11/01/2022 08:50:59 am,8.130,-4.18,21.32,10.44,30.88,58.46
,,,,,,,11/01/2022 08:50:59 am,8.135,-4.28,20.06,10.21,30.63,56.63
,,,,,,,11/01/2022 08:50:59 am,8.140,-4.40,19.01,9.40,29.92,53.94
,,,,,,,11/01/2022 08:50:59 am,8.145,-4.33,18.09,8.95,28.91,51.62
,,,,,,,11/01/2022 08:50:59 am,8.150,-4.45,17.49,8.67,28.12,49.83
,,,,,,,11/01/2022 08:50:59 am,8.155,-4.10,17.11,8.42,27.66,49.09
,,,,,,,11/01/2022 08:50:59 am,8.160,-4.35,16.61,8.14,27.64,48.04
,,,,,,,11/01/2022 08:50:59 am,8.165,-4.25,16.54,7.96,27.54,47.79
,,,,,,,11/01/2022 08:50:59 am,8.170,-4.33,16.51,7.94,27.46,47.58
,,,,,,,11/01/2022 08:50:59 am,8.175,-4.15,16.49,7.81,27.54,47.68
,,,,,,,11/01/2022 08:50:59 am,8.180,-4.35,16.51,7.51,27.36,47.03
,,,,,,,11/01/2022 08:50:59 am,8.185,-4.38,17.16,7.03,27.99,47.81
,,,,,,,11/01/2022 08:50:59 am,8.190,-4.23,17.39,6.85,27.92,47.93
,,,,,,,11/01/2022 08:50:59 am,8.195,-4.05,17.74,6.40,28.07,48.15
,,,,,,,11/01/2022 08:50:59 am,8.200,-2.90,18.06,4.99,33.14,53.29
,,,,,,,11/01/2022 08:50:59 am,8.205,-3.68,53.80,-0.37,55.41,105.17
,,,,,,,11/01/2022 08:50:59 am,8.210,-1.70,67.71,-6.63,64.11,123.50
,,,,,,,11/01/2022 08:50:59 am,8.215,118.80,64.93,3.14,29.08,215.97
,,,,,,,11/01/2022 08:50:59 am,8.220,34.60,5.80,-3.52,80.90,117.79
,,,,,,,11/01/2022 08:50:59 am,8.225,18.03,76.62,-6.35,116.31,204.62
,,,,,,,11/01/2022 08:50:59 am,8.230,35.18,65.66,-6.75,110.67,204.77
,,,,,,,11/01/2022 08:50:59 am,8.235,48.50,46.54,-2.61,58.66,151.09
,,,,,,,11/01/2022 08:50:59 am,8.240,39.03,74.87,-5.36,82.52,191.07
,,,,,,,11/01/2022 08:50:59 am,8.245,27.84,91.94,-5.57,77.45,191.67
,,,,,,,11/01/2022 08:50:59 am,8.250,30.65,65.76,-4.30,62.44,154.55
,,,,,,,11/01/2022 08:50:59 am,8.255,20.73,67.16,-4.58,61.98,145.30
,,,,,,,11/01/2022 08:50:59 am,8.260,13.82,59.43,-4.96,62.66,130.96
,,,,,,,11/01/2022 08:50:59 am,8.265,14.62,52.42,-4.56,54.67,117.17
,,,,,,,11/01/2022 08:50:59 am,8.270,10.09,50.04,-4.63,56.27,111.78
,,,,,,,11/01/2022 08:50:59 am,8.275,8.24,49.09,-4.88,56.78,109.23
,,,,,,,11/01/2022 08:50:59 am,8.280,9.57,49.94,-4.81,58.02,112.73
,,,,,,,11/01/2022 08:50:59 am,8.285,9.72,49.84,-4.81,58.78,113.54
,,,,,,,11/01/2022 08:50:59 am,8.290,9.67,51.27,-4.76,60.30,116.49
,,,,,,,11/01/2022 08:50:59 am,8.295,9.64,52.52,-4.78,60.81,118.20
,,,,,,,11/01/2022 08:50:59 am,8.300,9.44,53.17,-4.86,59.65,117.41
,,,,,,,11/01/2022 08:50:59 am,8.305,8.99,53.17,-4.81,58.93,116.30
,,,,,,,11/01/2022 08:50:59 am,8.310,8.14,52.32,-4.63,55.66,111.50
,,,,,,,11/01/2022 08:50:59 am,8.315,8.57,50.22,-4.78,53.58,107.59
,,,,,,,11/01/2022 08:50:59 am,8.320,8.24,47.79,-4.81,51.88,103.11
,,,,,,,11/01/2022 08:50:59 am,8.325,8.64,46.77,-4.76,50.57,101.22
,,,,,,,11/01/2022 08:50:59 am,8.330,9.39,45.87,-4.81,49.40,99.85
,,,,,,,11/01/2022 08:50:59 am,8.335,9.99,46.02,-4.81,48.26,99.46
,,,,,,,11/01/2022 08:50:59 am,8.340,11.22,46.34,-4.66,47.98,100.89
,,,,,,,11/01/2022 08:50:59 am,8.345,12.50,46.37,-4.73,47.45,101.58
,,,,,,,11/01/2022 08:50:59 am,8.350,12.72,46.34,-4.71,46.96,101.32
,,,,,,,11/01/2022 08:50:59 am,8.355,13.22,46.14,-4.78,45.92,100.51
,,,,,,,11/01/2022 08:50:59 am,8.360,14.45,45.94,-4.78,45.42,101.03
,,,,,,,11/01/2022 08:50:59 am,8.365,14.57,45.24,-4.61,44.50,99.72
,,,,,,,11/01/2022 08:50:59 am,8.370,15.03,44.79,-4.93,43.87,98.75
,,,,,,,11/01/2022 08:50:59 am,8.375,15.18,44.41,-4.86,42.91,97.64
,,,,,,,11/01/2022 08:50:59 am,8.380,15.38,43.71,-4.73,41.13,95.49
,,,,,,,11/01/2022 08:50:59 am,8.385,15.63,43.14,-4.81,40.04,94.00
,,,,,,,11/01/2022 08:50:59 am,8.390,15.68,42.16,-4.71,38.82,91.96
,,,,,,,11/01/2022 08:50:59 am,8.395,15.75,41.54,-4.88,37.76,90.16
,,,,,,,11/01/2022 08:50:59 am,8.400,15.78,41.04,-4.76,36.16,88.22
,,,,,,,11/01/2022 08:50:59 am,8.405,15.73,40.56,-4.76,35.53,87.06
,,,,,,,11/01/2022 08:50:59 am,8.410,16.10,40.11,-4.93,35.45,86.73
,,,,,,,11/01/2022 08:50:59 am,8.415,16.18,39.76,-4.78,35.37,86.53
,,,,,,,11/01/2022 08:50:59 am,8.420,16.75,40.03,-4.99,36.13,87.94
,,,,,,,11/01/2022 08:50:59 am,8.425,17.10,40.33,-4.86,38.26,90.85
,,,,,,,11/01/2022 08:50:59 am,8.430,18.25,40.69,-4.91,39.00,93.03
,,,,,,,11/01/2022 08:50:59 am,8.435,19.21,41.46,-4.61,40.19,96.26
,,,,,,,11/01/2022 08:50:59 am,8.440,20.01,42.11,-4.73,40.95,98.34
,,,,,,,11/01/2022 08:50:59 am,8.445,24.06,46.44,-5.14,41.94,107.31
,,,,,,,11/01/2022 08:50:59 am,8.450,38.06,48.29,-4.73,40.17,121.79
,,,,,,,11/01/2022 08:50:59 am,8.455,54.76,49.44,-4.46,52.19,151.94
,,,,,,,11/01/2022 08:50:59 am,8.460,61.07,59.35,-4.99,54.88,170.32
,,,,,,,11/01/2022 08:50:59 am,8.465,62.19,54.97,-4.68,53.13,165.62
,,,,,,,11/01/2022 08:50:59 am,8.470,59.92,52.05,-4.93,48.54,155.57
,,,,,,,11/01/2022 08:50:59 am,8.475,47.02,51.32,-4.73,46.63,140.25
,,,,,,,11/01/2022 08:50:59 am,8.480,43.12,48.22,-4.58,43.59,130.35
,,,,,,,11/01/2022 08:50:59 am,8.485,38.81,45.19,-4.68,42.60,121.92
,,,,,,,11/01/2022 08:50:59 am,8.490,35.40,44.44,-4.78,42.47,117.54
,,,,,,,11/01/2022 08:50:59 am,8.495,33.68,42.74,-4.68,39.99,111.73
,,,,,,,11/01/2022 08:50:59 am,8.500,30.85,41.74,-4.81,39.28,107.06
,,,,,,,11/01/2022 08:50:59 am,8.505,29.52,40.43,-4.86,38.67,103.77
,,,,,,,11/01/2022 08:50:59 am,8.510,28.74,39.21,-4.63,37.60,100.93
,,,,,,,11/01/2022 08:50:59 am,8.515,27.72,38.36,-4.81,36.34,97.61
,,,,,,,11/01/2022 08:50:59 am,8.520,26.44,37.83,-4.81,35.98,95.45
,,,,,,,11/01/2022 08:50:59 am,8.525,25.14,37.21,-4.86,35.40,92.89
,,,,,,,11/01/2022 08:50:59 am,8.530,25.06,37.41,-4.73,34.89,92.63
,,,,,,,11/01/2022 08:50:59 am,8.535,25.14,38.83,-4.83,34.94,94.09
,,,,,,,11/01/2022 08:50:59 am,8.540,25.92,41.09,-4.78,36.21,98.43
,,,,,,,11/01/2022 08:50:59 am,8.545,27.39,44.31,-4.78,38.19,105.12
,,,,,,,11/01/2022 08:50:59 am,8.550,28.85,65.33,-4.53,41.26,130.91
,,,,,,,11/01/2022 08:50:59 am,8.555,10.42,96.14,-3.72,71.41,174.26
,,,,,,,11/01/2022 08:50:59 am,8.560,-0.42,100.07,-5.26,89.80,184.19
,,,,,,,11/01/2022 08:50:59 am,8.565,-2.33,88.56,-5.29,82.57,163.52
,,,,,,,11/01/2022 08:50:59 am,8.570,5.84,81.35,-5.21,73.32,155.30
,,,,,,,11/01/2022 08:50:59 am,8.575,25.72,48.67,-4.48,58.73,128.64
,,,,,,,11/01/2022 08:50:59 am,8.580,23.54,44.54,-4.38,43.31,107.01
,,,,,,,11/01/2022 08:50:59 am,8.585,23.96,56.08,-5.39,56.02,130.67
,,,,,,,11/01/2022 08:50:59 am,8.590,28.72,57.15,-4.66,52.80,134.02
,,,,,,,11/01/2022 08:50:59 am,8.595,28.64,54.17,-4.63,53.15,131.35
,,,,,,,11/01/2022 08:50:59 am,8.600,24.61,61.88,-4.86,56.88,138.52
,,,,,,,11/01/2022 08:50:59 am,8.605,23.34,61.23,-4.81,58.66,138.42
,,,,,,,11/01/2022 08:50:59 am,8.610,22.84,58.75,-4.63,55.16,132.12
,,,,,,,11/01/2022 08:50:59 am,8.615,20.06,57.38,-4.86,54.01,126.60
,,,,,,,11/01/2022 08:50:59 am,8.620,19.36,54.62,-4.86,52.77,121.90
,,,,,,,11/01/2022 08:50:59 am,8.625,18.78,53.80,-4.73,51.73,119.58
,,,,,,,11/01/2022 08:50:59 am,8.630,17.85,54.22,-4.73,51.20,118.55
,,,,,,,11/01/2022 08:50:59 am,8.635,17.25,54.72,-4.58,51.17,118.58
,,,,,,,11/01/2022 08:50:59 am,8.640,17.05,55.55,-4.83,51.10,118.87
,,,,,,,11/01/2022 08:50:59 am,8.645,17.08,56.70,-4.76,51.17,120.20
,,,,,,,11/01/2022 08:50:59 am,8.650,17.30,56.68,-4.66,50.79,120.12
,,,,,,,11/01/2022 08:50:59 am,8.655,17.60,56.60,-4.76,49.86,119.31
,,,,,,,11/01/2022 08:50:59 am,8.660,18.03,56.35,-4.73,49.40,119.05
,,,,,,,11/01/2022 08:50:59 am,8.665,17.88,56.05,-4.96,48.97,117.94
,,,,,,,11/01/2022 08:50:59 am,8.670,18.38,56.03,-4.78,48.61,118.24
,,,,,,,11/01/2022 08:50:59 am,8.675,18.45,55.93,-4.63,48.38,118.14
,,,,,,,11/01/2022 08:50:59 am,8.680,19.03,55.90,-4.91,48.21,118.23
,,,,,,,11/01/2022 08:50:59 am,8.685,20.98,55.85,-4.78,47.57,119.63
,,,,,,,11/01/2022 08:50:59 am,8.690,22.41,55.40,-4.68,46.99,120.12
,,,,,,,11/01/2022 08:50:59 am,8.695,23.84,55.30,-4.91,46.51,120.74
,,,,,,,11/01/2022 08:50:59 am,8.700,25.59,55.32,-4.78,45.21,121.35
,,,,,,,11/01/2022 08:50:59 am,8.705,29.05,54.77,-4.73,44.45,123.55
,,,,,,,11/01/2022 08:50:59 am,8.710,30.32,55.00,-4.66,43.82,124.49
,,,,,,,11/01/2022 08:50:59 am,8.715,31.55,54.85,-4.76,43.18,124.83
,,,,,,,11/01/2022 08:50:59 am,8.720,32.35,54.47,-4.63,42.27,124.47
,,,,,,,11/01/2022 08:50:59 am,8.725,32.88,54.27,-4.86,40.80,123.10
,,,,,,,11/01/2022 08:50:59 am,8.730,33.20,54.20,-4.88,40.27,122.79
,,,,,,,11/01/2022 08:50:59 am,8.735,33.23,53.10,-4.61,39.20,120.93
,,,,,,,11/01/2022 08:50:59 am,8.740,33.33,52.65,-4.68,38.11,119.41
,,,,,,,11/01/2022 08:50:59 am,8.745,33.08,52.82,-4.78,37.38,118.50
,,,,,,,11/01/2022 08:50:59 am,8.750,33.25,53.02,-4.71,37.12,118.70
,,,,,,,11/01/2022 08:50:59 am,8.755,31.55,55.02,-4.99,38.24,119.83
,,,,,,,11/01/2022 08:50:59 am,8.760,31.77,54.70,-4.71,37.60,119.38
,,,,,,,11/01/2022 08:50:59 am,8.765,31.27,54.00,-4.86,36.89,117.31
,,,,,,,11/01/2022 08:50:59 am,8.770,31.15,53.55,-4.78,36.59,116.51
,,,,,,,11/01/2022 08:50:59 am,8.775,32.93,52.72,-4.73,36.01,116.93
,,,,,,,11/01/2022 08:50:59 am,8.780,34.05,52.07,-4.99,36.26,117.41
,,,,,,,11/01/2022 08:50:59 am,8.785,35.43,51.12,-4.76,36.92,118.72
,,,,,,,11/01/2022 08:50:59 am,8.790,36.31,49.94,-4.66,37.02,118.62
,,,,,,,11/01/2022 08:50:59 am,8.795,51.65,57.83,-4.40,78.54,183.63
,,,,,,,11/01/2022 08:50:59 am,8.800,36.16,64.08,-5.57,82.78,177.46
,,,,,,,11/01/2022 08:50:59 am,8.805,31.87,49.27,-4.51,67.48,144.13
,,,,,,,11/01/2022 08:50:59 am,8.810,30.25,56.03,-5.06,75.50,156.72
,,,,,,,11/01/2022 08:50:59 am,8.815,22.66,53.52,-4.73,59.59,131.05
,,,,,,,11/01/2022 08:50:59 am,8.820,26.52,45.21,-4.33,58.35,125.76
,,,,,,,11/01/2022 08:50:59 am,8.825,22.11,48.27,-4.81,62.79,128.37
,,,,,,,11/01/2022 08:50:59 am,8.830,22.39,50.49,-4.96,61.88,129.80
,,,,,,,11/01/2022 08:50:59 am,8.835,24.06,49.92,-4.71,60.71,129.99
,,,,,,,11/01/2022 08:50:59 am,8.840,22.86,52.37,-4.91,61.70,132.03
,,,,,,,11/01/2022 08:50:59 am,8.845,22.39,53.12,-4.96,60.20,130.76
,,,,,,,11/01/2022 08:50:59 am,8.850,22.04,50.67,-4.73,57.41,125.39
,,,,,,,11/01/2022 08:50:59 am,8.855,19.96,51.45,-4.76,57.31,123.96
,,,,,,,11/01/2022 08:50:59 am,8.860,19.51,50.04,-4.81,55.66,120.41
,,,,,,,11/01/2022 08:50:59 am,8.865,19.61,48.69,-4.68,50.03,113.66
,,,,,,,11/01/2022 08:50:59 am,8.870,18.05,48.64,-4.71,47.78,109.77
,,,,,,,11/01/2022 08:50:59 am,8.875,18.00,46.92,-4.83,44.55,104.65
,,,,,,,11/01/2022 08:50:59 am,8.880,17.93,46.29,-4.76,41.71,101.18
,,,,,,,11/01/2022 08:50:59 am,8.885,17.63,46.27,-4.78,38.95,98.07
,,,,,,,11/01/2022 08:50:59 am,8.890,17.55,45.89,-4.71,37.99,96.73
,,,,,,,11/01/2022 08:50:59 am,8.895,17.33,44.94,-4.61,37.43,95.09
,,,,,,,11/01/2022 08:50:59 am,8.900,17.03,44.91,-4.66,38.04,95.33
,,,,,,,11/01/2022 08:50:59 am,8.905,17.13,45.46,-4.83,39.15,96.92
,,,,,,,11/01/2022 08:50:59 am,8.910,17.63,45.94,-4.78,41.82,100.61
,,,,,,,11/01/2022 08:50:59 am,8.915,26.57,46.42,-4.86,44.88,113.01
,,,,,,,11/01/2022 08:50:59 am,8.920,24.91,48.02,-4.73,45.11,113.32
,,,,,,,11/01/2022 08:50:59 am,8.925,34.58,51.52,-4.73,47.09,128.46
,,,,,,,11/01/2022 08:50:59 am,8.930,35.81,52.72,-4.86,49.50,133.17
,,,,,,,11/01/2022 08:50:59 am,8.935,39.34,53.30,-4.73,50.11,138.02
,,,,,,,11/01/2022 08:50:59 am,8.940,41.96,53.70,-4.83,50.34,141.17
,,,,,,,11/01/2022 08:50:59 am,8.945,42.31,55.07,-4.76,50.64,143.28
,,,,,,,11/01/2022 08:50:59 am,8.950,42.39,55.02,-4.91,50.92,143.43
,,,,,,,11/01/2022 08:50:59 am,8.955,41.66,54.97,-4.30,52.11,144.45
,,,,,,,11/01/2022 08:50:59 am,8.960,21.33,69.56,-4.35,71.77,158.32
,,,,,,,11/01/2022 08:50:59 am,8.965,10.27,97.47,-5.11,88.38,191.01
,,,,,,,11/01/2022 08:50:59 am,8.970,7.14,87.46,-5.39,88.08,177.29
,,,,,,,11/01/2022 08:50:59 am,8.975,13.90,72.02,-4.38,78.74,160.29
,,,,,,,11/01/2022 08:50:59 am,8.980,19.83,62.03,-4.48,61.55,138.94
,,,,,,,11/01/2022 08:50:59 am,8.985,19.16,59.10,-4.71,58.86,132.42
,,,,,,,11/01/2022 08:50:59 am,8.990,18.33,57.08,-4.58,59.87,130.70
,,,,,,,11/01/2022 08:50:59 am,8.995,16.23,60.45,-4.86,61.09,132.92
,,,,,,,11/01/2022 08:51:00 am,9.000,12.85,62.26,-4.99,65.48,135.60
,,,,,,,11/01/2022 08:51:00 am,9.005,10.47,61.48,-4.71,64.11,131.36
,,,,,,,11/01/2022 08:51:00 am,9.010,8.99,60.30,-4.68,63.88,128.50
,,,,,,,11/01/2022 08:51:00 am,9.015,7.96,58.68,-4.76,63.68,125.57
,,,,,,,11/01/2022 08:51:00 am,9.020,7.16,57.33,-4.81,62.16,121.84
,,,,,,,11/01/2022 08:51:00 am,9.025,6.59,56.33,-4.78,60.94,119.07
,,,,,,,11/01/2022 08:51:00 am,9.030,5.19,56.13,-4.86,60.89,117.35
,,,,,,,11/01/2022 08:51:00 am,9.035,4.86,56.18,-4.78,60.74,116.99
,,,,,,,11/01/2022 08:51:00 am,9.040,4.84,56.28,-4.88,60.76,116.99
,,,,,,,11/01/2022 08:51:00 am,9.045,5.11,56.78,-4.81,60.56,117.64
,,,,,,,11/01/2022 08:51:00 am,9.050,6.56,57.45,-4.86,64.36,123.52
,,,,,,,11/01/2022 08:51:00 am,9.055,7.74,58.23,-4.88,65.88,126.97
